t	uav	0.6	501	8.1.1.23
t	uav	0.6	501	8.1.1.24
t	uav	0.6	501	8.1.1.25
t	uav	0.6	501	8.1.1.26
t	uav	0.6	501	8.1.1.27
t	uav	0.6	501	8.1.1.28
t	uav	0.6	501	8.1.1.29
t	uav	0.6	501	8.1.1.30
t	uav	0.6	501	8.1.1.31
t	uav	0.6	501	8.1.1.32
t	uav	0.6	501	8.1.1.33
t	uav	0.6	501	8.1.1.34
t	uav	0.6	501	8.1.1.35
t	uav	0.6	501	8.1.1.36
t	uav	0.6	501	8.1.1.37
t	uav	0.6	501	8.1.1.38
t	uav	0.6	501	8.1.1.39
t	uav	0.6	501	8.1.1.40
t	uav	0.601	502	8.1.1.1
t	uav	0.601	502	8.1.1.2
t	uav	0.601	502	8.1.1.3
t	uav	0.601	502	8.1.1.4
t	uav	0.601	502	8.1.1.5
t	uav	0.601	502	8.1.1.6
t	uav	0.601	502	8.1.1.7
t	uav	0.601	502	8.1.1.8
t	uav	0.601	502	8.1.1.9
t	uav	0.601	502	8.1.1.10
t	uav	0.601	502	8.1.1.11
t	uav	0.601	502	8.1.1.12
t	uav	0.601	502	8.1.1.13
t	uav	0.601	502	8.1.1.14
t	uav	0.601	502	8.1.1.15
t	uav	0.601	502	8.1.1.16
t	uav	0.601	502	8.1.1.17
t	uav	0.601	502	8.1.1.18
t	uav	0.601	502	8.1.1.19
t	uav	0.601	502	8.1.1.20
t	uav	0.601	502	8.1.1.21
t	uav	0.601	502	8.1.1.22
t	uav	0.601	502	8.1.1.23
t	uav	0.601	502	8.1.1.24
t	uav	0.601	502	8.1.1.25
t	uav	0.601	502	8.1.1.26
t	uav	0.601	502	8.1.1.27
t	uav	0.601	502	8.1.1.28
t	uav	0.601	502	8.1.1.29
t	uav	0.601	502	8.1.1.30
t	uav	0.601	502	8.1.1.31
t	uav	0.601	502	8.1.1.32
t	uav	0.601	502	8.1.1.33
t	uav	0.601	502	8.1.1.34
t	uav	0.601	502	8.1.1.35
t	uav	0.601	502	8.1.1.36
t	uav	0.601	502	8.1.1.37
t	uav	0.601	502	8.1.1.38
t	uav	0.601	502	8.1.1.39
t	uav	0.601	502	8.1.1.40
t	uav	0.602	503	8.1.1.1
t	uav	0.602	503	8.1.1.2
t	uav	0.602	503	8.1.1.3
t	uav	0.602	503	8.1.1.4
t	uav	0.602	503	8.1.1.5
t	uav	0.602	503	8.1.1.6
t	uav	0.602	503	8.1.1.7
t	uav	0.602	503	8.1.1.8
t	uav	0.602	503	8.1.1.9
t	uav	0.602	503	8.1.1.10
t	uav	0.602	503	8.1.1.11
t	uav	0.602	503	8.1.1.12
t	uav	0.602	503	8.1.1.13
t	uav	0.602	503	8.1.1.14
t	uav	0.602	503	8.1.1.15
t	uav	0.602	503	8.1.1.16
t	uav	0.602	503	8.1.1.17
t	uav	0.602	503	8.1.1.18
t	uav	0.602	503	8.1.1.19
t	uav	0.602	503	8.1.1.20
t	uav	0.602	503	8.1.1.21
t	uav	0.602	503	8.1.1.22
t	uav	0.602	503	8.1.1.23
t	uav	0.602	503	8.1.1.24
t	uav	0.602	503	8.1.1.25
t	uav	0.602	503	8.1.1.26
t	uav	0.602	503	8.1.1.27
t	uav	0.602	503	8.1.1.28
t	uav	0.602	503	8.1.1.29
t	uav	0.602	503	8.1.1.30
t	uav	0.602	503	8.1.1.31
t	uav	0.602	503	8.1.1.32
t	uav	0.602	503	8.1.1.33
t	uav	0.602	503	8.1.1.34
t	uav	0.602	503	8.1.1.35
t	uav	0.602	503	8.1.1.36
t	uav	0.602	503	8.1.1.37
t	uav	0.602	503	8.1.1.38
t	uav	0.602	503	8.1.1.39
t	uav	0.602	503	8.1.1.40
r	UAV	0.610803	501	8.1.1.5	4
r	UAV	0.611853	501	8.1.1.7	6
r	UAV	0.613008	501	8.1.1.8	7
r	UAV	0.614137	501	8.1.1.11	10
r	UAV	0.615291	501	8.1.1.12	11
r	UAV	0.61629	501	8.1.1.13	12
r	UAV	0.617367	501	8.1.1.15	14
r	UAV	0.618496	501	8.1.1.21	20
r	UAV	0.61956	501	8.1.1.23	22
r	UAV	0.62065	501	8.1.1.26	25
r	UAV	0.621805	501	8.1.1.28	27
r	UAV	0.622843	501	8.1.1.29	28
r	UAV	0.623998	501	8.1.1.30	29
r	UAV	0.625087	501	8.1.1.34	33
r	UAV	0.626099	501	8.1.1.38	37
r	UAV	0.627215	501	8.1.1.40	39
r	SAT	0.761833	500	10.2.0.2	55
r	SAT	0.764709	500	10.1.0.2	54
r	SAT	0.765054	500	10.3.0.2	56
t	sat	1	500	0.0.0.0
t	sat	1	500	0.0.0.0
t	sat	1	500	0.0.0.0
t	lte	1	500	7.0.0.2
t	lte	1	500	7.0.0.3
t	lte	1	500	7.0.0.4
t	lte	1	500	7.0.0.5
t	lte	1	500	7.0.0.6
t	lte	1	500	7.0.0.7
t	lte	1	500	7.0.0.8
t	lte	1	500	7.0.0.9
t	lte	1	500	7.0.0.10
t	lte	1	500	7.0.0.11
t	lte	1	500	7.0.0.12
t	lte	1	500	7.0.0.13
t	lte	1	500	7.0.0.14
t	lte	1	500	7.0.0.15
t	lte	1	500	7.0.0.16
t	lte	1	500	7.0.0.17
t	lte	1	500	7.0.0.18
t	lte	1	500	7.0.0.19
t	lte	1	500	7.0.0.20
t	lte	1	500	7.0.0.21
t	lte	1	500	7.0.0.22
t	lte	1	500	7.0.0.23
t	lte	1	500	7.0.0.24
t	lte	1	500	7.0.0.25
t	lte	1	500	7.0.0.26
t	lte	1	500	7.0.0.27
t	lte	1	500	7.0.0.28
t	lte	1	500	7.0.0.29
t	lte	1	500	7.0.0.30
t	lte	1	500	7.0.0.31
t	lte	1	500	7.0.0.32
t	lte	1	500	7.0.0.33
t	lte	1	500	7.0.0.34
t	lte	1	500	7.0.0.35
t	lte	1	500	7.0.0.36
t	lte	1	500	7.0.0.37
t	lte	1	500	7.0.0.38
t	lte	1	500	7.0.0.39
t	lte	1	500	7.0.0.40
t	lte	1	500	7.0.0.41
r	LTE	1.014	500	7.0.0.35	33
r	LTE	1.015	500	7.0.0.24	22
r	LTE	1.016	500	7.0.0.41	39
r	LTE	1.017	500	7.0.0.30	28
r	LTE	1.018	500	7.0.0.16	14
r	LTE	1.019	500	7.0.0.7	5
r	LTE	1.02	500	7.0.0.4	2
r	LTE	1.021	500	7.0.0.2	0
r	LTE	1.022	500	7.0.0.8	6
r	LTE	1.023	500	7.0.0.9	7
r	LTE	1.024	500	7.0.0.12	10
r	LTE	1.025	500	7.0.0.18	16
r	LTE	1.026	500	7.0.0.14	12
r	LTE	1.027	500	7.0.0.22	20
r	LTE	1.028	500	7.0.0.13	11
r	LTE	1.029	500	7.0.0.19	17
r	LTE	1.03	500	7.0.0.5	3
r	LTE	1.031	500	7.0.0.39	37
r	LTE	1.032	500	7.0.0.26	24
r	LTE	1.033	500	7.0.0.32	30
r	LTE	1.034	500	7.0.0.31	29
r	LTE	1.035	500	7.0.0.29	27
r	LTE	1.036	500	7.0.0.6	4
r	LTE	1.037	500	7.0.0.27	25
r	LTE	1.038	500	7.0.0.37	35
t	uav	1.1	501	8.1.1.1
t	uav	1.1	501	8.1.1.2
t	uav	1.1	501	8.1.1.3
t	uav	1.1	501	8.1.1.4
t	uav	1.1	501	8.1.1.5
t	uav	1.1	501	8.1.1.6
t	uav	1.1	501	8.1.1.7
t	uav	1.1	501	8.1.1.8
t	uav	1.1	501	8.1.1.9
t	uav	1.1	501	8.1.1.10
t	uav	1.1	501	8.1.1.11
t	uav	1.1	501	8.1.1.12
t	uav	1.1	501	8.1.1.13
t	uav	1.1	501	8.1.1.14
t	uav	1.1	501	8.1.1.15
t	uav	1.1	501	8.1.1.16
t	uav	1.1	501	8.1.1.17
t	uav	1.1	501	8.1.1.18
t	uav	1.1	501	8.1.1.19
t	uav	1.1	501	8.1.1.20
t	uav	1.1	501	8.1.1.21
t	uav	1.1	501	8.1.1.22
t	uav	1.1	501	8.1.1.23
t	uav	1.1	501	8.1.1.24
t	uav	1.1	501	8.1.1.25
t	uav	1.1	501	8.1.1.26
t	uav	1.1	501	8.1.1.27
t	uav	1.1	501	8.1.1.28
t	uav	1.1	501	8.1.1.29
t	uav	1.1	501	8.1.1.30
t	uav	1.1	501	8.1.1.31
t	uav	1.1	501	8.1.1.32
t	uav	1.1	501	8.1.1.33
t	uav	1.1	501	8.1.1.34
t	uav	1.1	501	8.1.1.35
t	uav	1.1	501	8.1.1.36
t	uav	1.1	501	8.1.1.37
t	uav	1.1	501	8.1.1.38
